code_commune_insee;nom_de_la_commune;code_postal;ligne_5;libelle_d_acheminement;coordonnees_gps
10134;ECHEMINES;10350;;ECHEMINES;48.390816388,3.835902709
27062;LES MONTS DU ROUMOIS;27520;BOSGUERARD DE MARCOUVILLE;LES MONTS DU ROUMOIS;49.27651548,0.835570424
14666;SANNERVILLE;14940;;SANNERVILLE;49.183625799,-0.224143753
10136;EGUILLY SOUS BOIS;10110;;EGUILLY SOUS BOIS;48.139387636,4.537801785
27074;BOISNEY;27800;;BOISNEY;49.156289467,0.649420086
14672;VAL DE DROME;14240;SEPT VENTS;VAL DE DROME;49.056295432,-0.838578365
10142;ESTISSAC;10190;;ESTISSAC;48.256047481,3.810959311
27085;FLANCOURT CRESCY EN ROUMOIS;27310;BOSC BENARD CRESCY;FLANCOURT CRESCY EN ROUMOIS;49.324109795,0.775105488
14674;SOIGNOLLES;14190;;SOIGNOLLES;49.029175116,-0.216640683
10142;ESTISSAC;10190;THUISY;ESTISSAC;48.256047481,3.810959311
27085;FLANCOURT CRESCY EN ROUMOIS;27310;EPREVILLE EN ROUMOIS;FLANCOURT CRESCY EN ROUMOIS;49.324109795,0.775105488
14678;SOUMONT ST QUENTIN;14420;;SOUMONT ST QUENTIN;48.979216957,-0.235002788
10146;FAY LES MARCILLY;10290;;FAY LES MARCILLY;48.401227153,3.60560669
27090;BOSROUMOIS;27670;LE BOSC ROGER EN ROUMOIS;BOSROUMOIS;49.289300303,0.918875122
14679;SUBLES;14400;;SUBLES;49.239303136,-0.750449322
10148;FERREUX QUINCEY;10400;;FERREUX QUINCEY;48.461996405,3.60121778
27100;BOULLEVILLE;27210;LA LANDE;BOULLEVILLE;49.369923794,0.392535695
14680;SULLY;14400;;SULLY;49.300099039,-0.741430364
10155;FONTETTE;10360;;FONTETTE;48.076659844,4.616461464
27101;BOUQUELON;27500;;BOUQUELON;49.398883182,0.491510019
14684;TESSEL;14250;;TESSEL;49.151475697,-0.568912393
10156;FONTVANNES;10190;;FONTVANNES;48.282290267,3.871401709
27111;BRETAGNOLLES;27220;;BRETAGNOLLES;48.946457123,1.341967285
14689;THURY HARCOURT LE HOM;14220;CAUMONT SUR ORNE;THURY HARCOURT LE HOM;48.991717061,-0.518177199
10161;FRESNAY;10200;;FRESNAY;48.309282749,4.757346633
27112;BRETEUIL;27160;BRETEUIL SUR ITON;BRETEUIL;48.82647523,0.892610261
14689;THURY HARCOURT LE HOM;14220;THURY HARCOURT;THURY HARCOURT LE HOM;48.991717061,-0.518177199
10163;FULIGNY;10200;;FULIGNY;48.340534154,4.697916117
27117;BROGLIE;27270;;BROGLIE;49.003647485,0.525787127
14707;TOURVILLE SUR ODON;14210;;TOURVILLE SUR ODON;49.136937135,-0.501507483
10168;LES GRANGES;10210;;LES GRANGES;48.057335605,4.062361097
27118;BROSVILLE;27930;;BROSVILLE;49.109877574,1.113647391
14709;TRACY SUR MER;14117;;TRACY SUR MER;49.330989022,-0.644969081
10172;HERBISSE;10700;;HERBISSE;48.615105676,4.121092419
27119;BUEIL;27730;;BUEIL;48.934518036,1.444456125
14710;TREPREL;14690;;TREPREL;48.898670806,-0.346504632
10173;ISLE AUMONT;10800;;ISLE AUMONT;48.205026382,4.122614378
27120;BUREY;27190;;BUREY;48.991833713,0.944281443
14711;TREVIERES;14710;;TREVIERES;49.299038327,-0.91640616
10184;JUZANVIGNY;10500;;JUZANVIGNY;48.416641262,4.608987995
27124;CAILLY SUR EURE;27490;;CAILLY SUR EURE;49.118966488,1.218718416
14712;TROARN;14670;;TROARN;49.192184515,-0.183572989
10185;LAGESSE;10210;;LAGESSE;48.016366026,4.133558896
27126;CAMPIGNY;27500;;CAMPIGNY;49.31810408,0.561720867
14713;MONTILLIERES SUR ORNE;14210;GOUPILLIERES;MONTILLIERES SUR ORNE;49.045111618,-0.479572776
10195;LHUITRE;10700;;LHUITRE;48.581052579,4.273729881
27136;CHAIGNES;27120;;CHAIGNES;49.013719699,1.451813635
14721;VACOGNES NEUILLY;14210;NEUILLY LE MALHERBE;VACOGNES NEUILLY;49.084923725,-0.534075188
10196;LIGNIERES;10130;;LIGNIERES;47.957215763,3.964274641
27138;CHAMBLAC;27270;;CHAMBLAC;48.99262414,0.562909255
14724;VARAVILLE;14390;;VARAVILLE;49.262810281,-0.145471755
10197;LIGNOL LE CHATEAU;10200;;LIGNOL LE CHATEAU;48.213220369,4.812278257
27142;CHAMPENARD;27600;;CHAMPENARD;49.10703425,1.327757085
14726;VALDALLIERE;14350;LE DESERT;VALDALLIERE;48.866851056,-0.735947936
10199;LOCHES SUR OURCE;10110;;LOCHES SUR OURCE;48.069768686,4.504463887
27144;CHAMPIGNY LA FUTELAYE;27220;;CHAMPIGNY LA FUTELAYE;48.869182476,1.299960312
14735;VENDEUVRE;14170;;VENDEUVRE;49.007029249,-0.082780145
10208;LA LOUPTIERE THENARD;10400;;LA LOUPTIERE THENARD;48.384709771,3.437805464
27149;LA CHAPELLE HARENG;27230;;LA CHAPELLE HARENG;49.111081842,0.417689997
14735;VENDEUVRE;14170;ESCURES SUR FAVIERES;VENDEUVRE;49.007029249,-0.082780145
10211;MACEY;10300;;MACEY;48.305985428,3.913846849
27156;CHERONVILLIERS;27250;;CHERONVILLIERS;48.792601974,0.761017333
14744;VIENNE EN BESSIN;14400;;VIENNE EN BESSIN;49.281164191,-0.627268502
10215;MAGNY FOUCHARD;10140;;MAGNY FOUCHARD;48.235306702,4.545367675
27157;MARBOIS;27160;LE CHESNE;MARBOIS;48.88208544,0.965668297
14754;VILLERS SUR MER;14640;;VILLERS SUR MER;49.311030108,0.006460583
10223;MARCILLY LE HAYER;10290;;MARCILLY LE HAYER;48.331148338,3.644248398
27157;MARBOIS;27240;LES ESSARTS;MARBOIS;48.88208544,0.965668297
14762;VIRE NORMANDIE;14500;ST MARTIN DE TALLEVENDE;VIRE NORMANDIE;48.818699137,-0.873279183
10224;MARIGNY LE CHATEL;10350;;MARIGNY LE CHATEL;48.401381682,3.721653006
27163;COLLETOT;27500;;COLLETOT;49.349598049,0.623986919
14764;PONT D OUILLY;14690;;PONT D OUILLY;48.876845156,-0.409136876
10227;MAROLLES SOUS LIGNIERES;10130;;MAROLLES SOUS LIGNIERES;47.960720125,3.919916299
27176;COUDRAY;27150;;COUDRAY;49.343652488,1.496692384
15002;ALLEUZE;15100;;ALLEUZE;44.959742143,3.098247339
10234;MESGRIGNY;10170;;MESGRIGNY;48.480093784,3.864668036
27181;COURDEMANCHE;27320;;COURDEMANCHE;48.802398205,1.276931637
15007;ANTERRIEUX;15110;;ANTERRIEUX;44.831118219,3.056663607
10239;MESNIL SELLIERES;10220;;MESNIL SELLIERES;48.336064386,4.206237285
27185;CRESTOT;27110;;CRESTOT;49.20469657,0.969310476
15008;ANTIGNAC;15240;;ANTIGNAC;45.351968747,2.561853149
10247;MONTFEY;10130;;MONTFEY;48.066963456,3.872680462
27190;CROISY SUR EURE;27120;;CROISY SUR EURE;49.026176045,1.342038115
15009;APCHON;15400;;APCHON;45.244303271,2.697343487
10248;MONTGUEUX;10300;;MONTGUEUX;48.297644361,3.954006786
27198;MESNILS SUR ITON;27240;BUIS SUR DAMVILLE;MESNILS SUR ITON;48.848498895,1.05233504
15012;ARPAJON SUR CERE;15130;;ARPAJON SUR CERE;44.876118753,2.464421864
10253;MONTMORENCY BEAUFORT;10330;;MONTMORENCY BEAUFORT;48.487087926,4.555757585
27198;MESNILS SUR ITON;27240;CRETON;MESNILS SUR ITON;48.848498895,1.05233504
15022;BONNAC;15500;;BONNAC;45.210247781,3.146423521
10255;MONTREUIL SUR BARSE;10270;;MONTREUIL SUR BARSE;48.216831842,4.285753099
27198;MESNILS SUR ITON;27240;GRANDVILLIERS;MESNILS SUR ITON;48.848498895,1.05233504
15027;PUYCAPEL;15340;MOURJOU;PUYCAPEL;44.704845988,2.330748195
10257;MOREMBERT;10240;;MOREMBERT;48.503380676,4.331219403
27198;MESNILS SUR ITON;27240;LE SACQ;MESNILS SUR ITON;48.848498895,1.05233504
15029;CASSANIOUZE;15340;;CASSANIOUZE;44.673877388,2.380865544
10269;NOZAY;10700;;NOZAY;48.500008976,4.082484043
27198;MESNILS SUR ITON;27240;LES MINIERES;MESNILS SUR ITON;48.848498895,1.05233504
15036;CHALVIGNAC;15200;;CHALVIGNAC;45.247484724,2.264678825
10280;PARS LES ROMILLY;10100;;PARS LES ROMILLY;48.481691021,3.728445988
27198;MESNILS SUR ITON;27240;MANTHELON;MESNILS SUR ITON;48.848498895,1.05233504
15037;CHAMPAGNAC;15350;;CHAMPAGNAC;45.363229381,2.40314674
10283;PEL ET DER;10500;;PEL ET DER;48.395329496,4.410924652
27201;DAUBEUF LA CAMPAGNE;27110;;DAUBEUF LA CAMPAGNE;49.188850701,1.030115008
15045;CHAUDES AIGUES;15110;;CHAUDES AIGUES;44.848533147,2.998525834
10289;PLANCY L ABBAYE;10380;VIAPRES LE GRAND;PLANCY L ABBAYE;48.585368722,3.984894656
27206;DROISY;27320;PANLATTE;DROISY;48.797716447,1.125754215
15049;CHEYLADE;15400;;CHEYLADE;45.198774989,2.720112281
10290;PLANTY;10160;;PLANTY;48.268470679,3.650866339
27210;ECARDENVILLE LA CAMPAGNE;27170;;ECARDENVILLE LA CAMPAGNE;49.124339557,0.834518573
15059;CUSSAC;15430;;CUSSAC;44.981600767,2.936287162
10291;PLESSIS BARBUISE;10400;;PLESSIS BARBUISE;48.573433849,3.5865972
27213;VEXIN SUR EPTE;27510;FONTENAY EN VEXIN;VEXIN SUR EPTE;49.180317892,1.58166927
15069;FERRIERES ST MARY;15170;;FERRIERES ST MARY;45.172059393,3.082397159
10293;POIVRES;10700;;POIVRES;48.682994872,4.277266249
27213;VEXIN SUR EPTE;27630;FOURS EN VEXIN;VEXIN SUR EPTE;49.180317892,1.58166927
15070;FONTANGES;15140;;FONTANGES;45.108942373,2.517831878
10298;PONT SUR SEINE;10400;;PONT SUR SEINE;48.508500129,3.597080909
27226;ETREPAGNY;27150;;ETREPAGNY;49.312237917,1.616227236
15073;FRIDEFONT;15110;;FRIDEFONT;44.905779314,3.095325633
10304;PRECY ST MARTIN;10500;;PRECY ST MARTIN;48.416555643,4.455545131
27230;EZY SUR EURE;27530;;EZY SUR EURE;48.871302766,1.411650117
15080;JOURSAC;15170;;JOURSAC;45.164902172,3.013352911
10307;PRUGNY;10190;;PRUGNY;48.247423183,3.942960955
27234;FAUVILLE;27930;;FAUVILLE;49.023880063,1.199195545
15081;JOU SOUS MONJOU;15800;;JOU SOUS MONJOU;44.94101345,2.662880997
10309;PRUSY;10210;;PRUSY;47.973949867,4.050738289
27241;FEUGUEROLLES;27110;;FEUGUEROLLES;49.132486888,1.034384045
15083;JUSSAC;15250;;JUSSAC;44.995311549,2.418096232
10312;RACINES;10130;;RACINES;48.048564223,3.846870213
27249;FONTAINE BELLENGER;27600;;FONTAINE BELLENGER;49.180674736,1.253030072
15086;LACAPELLE BARRES;15230;;LACAPELLE BARRES;44.949965241,2.723179833
10313;RADONVILLIERS;10500;;RADONVILLIERS;48.334178368,4.474602622
27271;FRESNEY;27220;;FRESNEY;48.947484576,1.306042611
15087;LACAPELLE DEL FRAISSE;15120;;LACAPELLE DEL FRAISSE;44.77287615,2.430280882
10315;RANCES;10500;;RANCES;48.46219256,4.554497637
27279;GASNY;27620;;GASNY;49.101898508,1.599574656
15091;LANDEYRAT;15160;;LANDEYRAT;45.272959285,2.872024356
10325;ROSIERES PRES TROYES;10430;;ROSIERES PRES TROYES;48.262511831,4.063904873
27288;GLOS SUR RISLE;27290;;GLOS SUR RISLE;49.272880078,0.684320663
15092;LANOBRE;15270;GRANGES;LANOBRE;45.434528556,2.549973075
10333;ST ANDRE LES VERGERS;10120;;ST ANDRE LES VERGERS;48.27794973,4.048697385
27299;GRAVIGNY;27930;;GRAVIGNY;49.052057123,1.159934841
15097;LASTIC;15500;;LASTIC;45.111344485,3.218857916
10335;ST BENOIST SUR VANNE;10160;;ST BENOIST SUR VANNE;48.235331457,3.668848511
27301;GROSSOEUVRE;27220;;GROSSOEUVRE;48.940422023,1.18687135
15104;LEYNHAC;15600;;LEYNHAC;44.740966986,2.280856417
10336;ST BENOIT SUR SEINE;10180;;ST BENOIT SUR SEINE;48.380110587,4.051663465
27302;LE BOSC DU THEIL;27370;ST NICOLAS DU BOSC;LE BOSC DU THEIL;49.215652674,0.850814164
15106;LIEUTADES;15110;;LIEUTADES;44.830906948,2.89815798
10338;ST ETIENNE SOUS BARBUISE;10700;;ST ETIENNE SOUS BARBUISE;48.492548484,4.115474669
27324;HEBECOURT;27150;;HEBECOURT;49.3579025,1.722891061
15107;LORCIERES;15320;;LORCIERES;44.952534999,3.290883635
10341;ST HILAIRE SOUS ROMILLY;10100;;ST HILAIRE SOUS ROMILLY;48.498213263,3.657811291
27327;HECTOMARE;27110;;HECTOMARE;49.192492209,0.944890125
15113;MANDAILLES ST JULIEN;15590;ST JULIEN DE JORDANNE;MANDAILLES ST JULIEN;45.077637874,2.664691569
10348;ST LUPIEN;10350;;ST LUPIEN;48.364210206,3.699939352
27331;HEUBECOURT HARICOURT;27630;HEUBECOURT;HEUBECOURT HARICOURT;49.130163402,1.563983698
15122;MAURS;15600;;MAURS;44.711737666,2.173474325
10366;SAULCY;10200;;SAULCY;48.277595214,4.835352818
27332;HEUDEBOUVILLE;27600;;HEUDEBOUVILLE;49.192430563,1.236824538
15126;MOLEDES;15500;;MOLEDES;45.266927332,3.043271171
10370;SOLIGNY LES ETANGS;10400;;SOLIGNY LES ETANGS;48.402153999,3.517240269
27335;HEUDREVILLE SUR EURE;27400;;HEUDREVILLE SUR EURE;49.132547788,1.189269333
15131;LE MONTEIL;15240;;LE MONTEIL;45.299249177,2.507545496
10371;SOMMEVAL;10320;;SOMMEVAL;48.158974316,3.954896421
27349;ILLEVILLE SUR MONTFORT;27290;;ILLEVILLE SUR MONTFORT;49.31991774,0.709481717
15137;MOUSSAGES;15380;;MOUSSAGES;45.233499179,2.473278222
10382;TRAINEL;10400;;TRAINEL;48.413915876,3.456441641
27359;JUIGNETTES;27250;;JUIGNETTES;48.847343907,0.643393268
15148;PAULHAC;15430;;PAULHAC;45.0199353,2.88745129
10392;VALLANT ST GEORGES;10170;;VALLANT ST GEORGES;48.460592327,3.885672674
27361;LA LANDE ST LEGER;27210;ST LEGER SUR BONNEVILLE;LA LANDE ST LEGER;49.297401804,0.335348039
15158;RAGEADE;15500;;RAGEADE;45.114768649,3.268524063
10398;VAUCOGNE;10240;;VAUCOGNE;48.53313766,4.345201857
27364;LAUNAY;27470;;LAUNAY;49.10835782,0.737758665
15159;RAULHAC;15800;;RAULHAC;44.902007101,2.657262817
10400;VAUPOISSON;10700;;VAUPOISSON;48.501255406,4.216637554
27376;LOUYE;27650;;LOUYE;48.796725313,1.319651219
15173;ST BONNET DE CONDAT;15190;;ST BONNET DE CONDAT;45.280864665,2.803921224
10406;VERRIERES;10390;;VERRIERES;48.234054314,4.15474821
27377;LYONS LA FORET;27480;;LYONS LA FORET;49.394006423,1.473126777
15175;ST CERNIN;15310;;ST CERNIN;45.052829943,2.4247604
10416;VILLEMEREUIL;10800;;VILLEMEREUIL;48.201583975,4.082724167
27386;LE MANOIR;27460;;LE MANOIR;49.317269512,1.199900666
15180;ST CLEMENT;15800;;ST CLEMENT;44.976439881,2.676851206
10417;VILLEMOIRON EN OTHE;10160;;VILLEMOIRON EN OTHE;48.199983151,3.791531603
27395;MELICOURT;27390;;MELICOURT;48.91241108,0.50274638
15183;ST ETIENNE DE CARLAT;15130;;ST ETIENNE DE CARLAT;44.912741318,2.585200089
10418;VILLEMORIEN;10110;;VILLEMORIEN;48.079824849,4.294357379
27396;MENESQUEVILLE;27850;;MENESQUEVILLE;49.357541512,1.406610874
15184;ST ETIENNE DE MAURS;15600;;ST ETIENNE DE MAURS;44.721858253,2.229976421
10423;LA VILLENEUVE AU CHENE;10140;;LA VILLENEUVE AU CHENE;48.248469888,4.390617283
27397;MENILLES;27120;;MENILLES;49.038576447,1.3704659
15187;ST FLOUR;15100;;ST FLOUR;45.028656748,3.08304179
10426;VILLE SOUS LA FERTE;10310;CLAIRVAUX SUR AUBE;VILLE SOUS LA FERTE;48.135836634,4.771914884
27400;MEREY;27640;;MEREY;48.958232997,1.392768932
15196;ST MAMET LA SALVETAT;15220;;ST MAMET LA SALVETAT;44.856280025,2.30520502
10431;VILLIERS LE BOIS;10210;;VILLIERS LE BOIS;47.954731552,4.191292261
27410;MISEREY;27930;;MISEREY;49.019515403,1.260885303
15200;ST MARTIN CANTALES;15140;;ST MARTIN CANTALES;45.089330998,2.305715644
10432;VILLIERS SOUS PRASLIN;10210;;VILLIERS SOUS PRASLIN;48.060413226,4.252368394
27414;MONTREUIL L ARGILLE;27390;;MONTREUIL L ARGILLE;48.93944599,0.467972935
15202;ST MARTIN VALMEROUX;15140;;ST MARTIN VALMEROUX;45.1204601,2.443106403
10434;VILLY LE BOIS;10800;;VILLY LE BOIS;48.167414571,4.089926458
27415;MORAINVILLE JOUVEAUX;27260;JOUVEAUX;MORAINVILLE JOUVEAUX;49.222893129,0.44321168
15202;ST MARTIN VALMEROUX;15140;ST REMY DE SALERS;ST MARTIN VALMEROUX;45.1204601,2.443106403
10436;VINETS;10700;;VINETS;48.544929483,4.225034715
27417;MORGNY;27150;;MORGNY;49.377675386,1.579251935
15208;ST PROJET DE SALERS;15140;;ST PROJET DE SALERS;45.081972009,2.558721174
10445;YEVRES LE PETIT;10500;;YEVRES LE PETIT;48.479497323,4.492043376
27425;NASSANDRES SUR RISLE;27550;FONTAINE LA SORET;NASSANDRES SUR RISLE;49.14237939,0.714290167
15213;ST SATURNIN;15190;;ST SATURNIN;45.233449841,2.793817183
11001;AIGUES VIVES;11800;;AIGUES VIVES;43.235138628,2.532834201
27427;NEAUFLES AUVERGNY;27250;;NEAUFLES AUVERGNY;48.874702476,0.744632052
15232;TANAVELLE;15100;;TANAVELLE;45.026439021,2.984739582
11002;AIROUX;11320;;AIROUX;43.366970654,1.874231985
27428;LE NEUBOURG;27110;;LE NEUBOURG;49.148758312,0.896844439
15246;VALETTE;15400;;VALETTE;45.26386753,2.601218639
11004;ALAIGNE;11240;;ALAIGNE;43.097978233,2.092076593
27439;NORMANVILLE;27930;;NORMANVILLE;49.072598855,1.161583866
15249;LE VAULMIER;15380;;LE VAULMIER;45.184126435,2.586229975
11007;ALBIERES;11330;;ALBIERES;42.946401625,2.445888815
27445;NOYERS;27720;;NOYERS;49.245452915,1.67360756
15251;VEDRINES ST LOUP;15100;;VEDRINES ST LOUP;45.05283937,3.272686916
11015;ARQUES;11190;;ARQUES;42.94772822,2.3865072
27446;ORMES;27190;;ORMES;49.05610759,0.955412298
15255;VEZAC;15130;;VEZAC;44.895744802,2.522422109
11027;BARBAIRA;11800;;BARBAIRA;43.175148932,2.514470618
27447;LE VAL DORE;27190;LE MESNIL HARDRAY;LE VAL DORE;48.946632777,0.99214952
15256;VEZE;15160;;VEZE;45.278779605,2.977354381
11028;BELCAIRE;11340;;BELCAIRE;42.831295546,1.945637123
27456;PINTERVILLE;27400;;PINTERVILLE;49.19178824,1.190741176
15257;VEZELS ROUSSY;15130;;VEZELS ROUSSY;44.805740041,2.581643743
11030;BELFLOU;11410;;BELFLOU;43.319179874,1.796631395
27467;PONT AUDEMER;27500;ST PAUL SUR RISLE;PONT AUDEMER;49.345765639,0.521086602
15258;VIC SUR CERE;15800;;VIC SUR CERE;44.971418234,2.620124148
11035;BELVIANES ET CAVIRAC;11500;;BELVIANES ET CAVIRAC;42.847301256,2.212446619
27468;PONT AUTHOU;27290;;PONT AUTHOU;49.243490751,0.70183924
15264;VITRAC;15220;;VITRAC;44.810479874,2.313784231
11042;BLOMAC;11700;;BLOMAC;43.213679958,2.589035933
27490;RICHEVILLE;27420;;RICHEVILLE;49.257804315,1.537473815
15265;YDES;15210;;YDES;45.343353228,2.449943817
11048;BOUTENAC;11200;;BOUTENAC;43.14620318,2.798273389
27492;ROMILLY LA PUTHENAYE;27170;;ROMILLY LA PUTHENAYE;49.013775971,0.837988796
16009;AMBERNAC;16490;;AMBERNAC;45.974715365,0.556808334
11053;BRUGAIROLLES;11300;;BRUGAIROLLES;43.13551166,2.160753107
27496;ROSAY SUR LIEURE;27790;;ROSAY SUR LIEURE;49.37470505,1.428202926
16020;AUBETERRE SUR DRONNE;16390;;AUBETERRE SUR DRONNE;45.2613898,0.168011789
11060;CAILLA;11140;;CAILLA;42.810495076,2.196926889
27520;ST BENOIT DES OMBRES;27450;;ST BENOIT DES OMBRES;49.226325608,0.618593709
16031;BARRO;16700;;BARRO;46.004610701,0.234689604
11069;CARCASSONNE;11000;GREZES HERMINIS;CARCASSONNE;43.209415595,2.343422135
27521;ST CHRISTOPHE SUR AVRE;27820;;ST CHRISTOPHE SUR AVRE;48.698864451,0.805428223
16038;BENEST;16350;;BENEST;46.038840345,0.453232784
11069;CARCASSONNE;11000;VILLALBE;CARCASSONNE;43.209415595,2.343422135
27528;LE VAUDREUIL;27100;;LE VAUDREUIL;49.260851349,1.197629648
16041;BESSAC;16250;;BESSAC;45.431340926,-0.013888054
11070;CARLIPA;11170;;CARLIPA;43.306162117,2.121601814
27531;ST DENIS DES MONTS;27520;;ST DENIS DES MONTS;49.25633133,0.806450137
16046;COTEAUX DU BLANZACAIS;16250;BLANZAC PORCHERESSE;COTEAUX DU BLANZACAIS;45.456787678,0.02609548
11081;CAUNES MINERVOIS;11160;;CAUNES MINERVOIS;43.332613524,2.51632941
27534;ST DIDIER DES BOIS;27370;;ST DIDIER DES BOIS;49.243003918,1.037802664
16046;COTEAUX DU BLANZACAIS;16250;ST GENIS DE BLANZAC;COTEAUX DU BLANZACAIS;45.456787678,0.02609548
11090;CEPIE;11300;;CEPIE;43.107731501,2.237780649
27539;ST ETIENNE SOUS BAILLEUL;27920;;ST ETIENNE SOUS BAILLEUL;49.115684401,1.405024493
16048;BOISBRETEAU;16480;;BOISBRETEAU;45.33019675,-0.158977771
11091;CHALABRE;11230;;CHALABRE;42.981512775,2.011102048
27540;STE GENEVIEVE LES GASNY;27620;;STE GENEVIEVE LES GASNY;49.081907847,1.570691834
16062;BRIE SOUS BARBEZIEUX;16300;;BRIE SOUS BARBEZIEUX;45.424608745,-0.040557417
11094;CLERMONT SUR LAUQUET;11250;;CLERMONT SUR LAUQUET;43.046418409,2.430099007
27541;LE MESNIL ST JEAN;27560;ST JEAN DE LA LEQUERAYE;LE MESNIL ST JEAN;49.219496742,0.562037462
16064;BRIGUEUIL;16420;;BRIGUEUIL;45.951141688,0.86909752
11095;COMIGNE;11700;;COMIGNE;43.165455349,2.585550051
27545;ST GERMAIN DE PASQUIER;27370;;ST GERMAIN DE PASQUIER;49.241413202,0.991073439
16073;CHALAIS;16210;;CHALAIS;45.274776583,0.038635526
11099;CONQUES SUR ORBIEL;11600;;CONQUES SUR ORBIEL;43.283738198,2.384290306
27554;LA CHAPELLE LONGUEVILLE;27950;ST PIERRE D AUTILS;LA CHAPELLE LONGUEVILLE;49.111491791,1.436306231
16085;CHASSENEUIL SUR BONNIEURE;16260;;CHASSENEUIL SUR BONNIEURE;45.824272055,0.441407126
11100;CORBIERES;11230;;CORBIERES;43.045731313,1.999877078
27555;ST LAURENT DES BOIS;27220;;ST LAURENT DES BOIS;48.845757587,1.319748317
16095;CHENON;16460;;CHENON;45.944371689,0.222053204
11102;COUFFOULENS;11250;;COUFFOULENS;43.154667615,2.305075901
27570;ST MARTIN LA CAMPAGNE;27930;;ST MARTIN LA CAMPAGNE;49.065468177,1.07641831
16103;COMBIERS;16320;;COMBIERS;45.511311279,0.409198279
11106;COURSAN;11110;;COURSAN;43.247659024,3.058971335
27571;ST MARTIN ST FIRMIN;27450;;ST MARTIN ST FIRMIN;49.293701233,0.560147438
16127;EMPURE;16240;;EMPURE;46.024374447,0.048979164
11107;COURTAULY;11230;;COURTAULY;43.040861822,2.044266225
27578;STE MARIE D ATTEZ;27160;DAME MARIE;STE MARIE D ATTEZ;48.802987584,0.969789548
16151;GENTE;16130;;GENTE;45.636932713,-0.307585648
11110;COUSTOUGE;11220;;COUSTOUGE;43.056933717,2.743788086
27584;ST PAUL DE FOURQUES;27800;;ST PAUL DE FOURQUES;49.218119251,0.794700333
16158;GRASSAC;16380;;GRASSAC;45.581095168,0.399087215
11111;CRUSCADES;11200;;CRUSCADES;43.200073763,2.81627599
27589;ST PIERRE DE BAILLEUL;27920;;ST PIERRE DE BAILLEUL;49.126408501,1.383728814
16168;JAULDES;16560;;JAULDES;45.780814769,0.250231494
11112;CUBIERES SUR CINOBLE;11190;;CUBIERES SUR CINOBLE;42.86217924,2.466245574
27592;ST PIERRE DE SALERNE;27800;;ST PIERRE DE SALERNE;49.205288821,0.666557746
16173;JUILLE;16230;;JUILLE;45.926694253,0.142451708
11113;CUCUGNAN;11350;;CUCUGNAN;42.851455162,2.609513352
27599;ST PIERRE LA GARENNE;27600;;ST PIERRE LA GARENNE;49.147773527,1.391221258
16174;JULIENNE;16200;;JULIENNE;45.690532943,-0.229063186
11118;DERNACUEILLETTE;11330;;DERNACUEILLETTE;42.928655893,2.59811525
27603;ST SIMEON;27560;;ST SIMEON;49.28525246,0.518367429
16183;LESIGNAC DURAND;16310;;LESIGNAC DURAND;45.815028889,0.645183958
11126;ESCALES;11200;;ESCALES;43.22289222,2.708283443
27605;ST SYLVESTRE DE CORMEILLES;27260;;ST SYLVESTRE DE CORMEILLES;49.247221938,0.421016971
16188;LE LINDOIS;16310;;LE LINDOIS;45.750577987,0.590644382
11128;ESCUEILLENS ET ST JUST DE BELENGARD;11240;;ESCUEILLENS ET ST JUST;43.100302222,2.021496856
27611;ST VIGOR;27930;;ST VIGOR;49.075108635,1.259842624
16192;TERRES DE HAUTE CHARENTE;16270;GENOUILLAC;TERRES DE HAUTE CHARENTE;45.883750466,0.583838501
11129;ESPERAZA;11260;;ESPERAZA;42.931302013,2.2208133
27623;SURTAUVILLE;27400;;SURTAUVILLE;49.198800599,1.054439789
16204;BELLEVIGNE;16120;ERAVILLE;BELLEVIGNE;45.54631488,-0.116412292
11131;VAL DU FABY;11260;FA;VAL DU FABY;42.930657052,2.163014437
27624;SURVILLE;27400;;SURVILLE;49.20101993,1.102576958
16204;BELLEVIGNE;16120;TOUZAC;BELLEVIGNE;45.54631488,-0.116412292
11132;FABREZAN;11200;;FABREZAN;43.125671629,2.705226326
27630;THIBOUVILLE;27800;;THIBOUVILLE;49.140844526,0.803589325
16206;MANSLE LES FONTAINES;16230;FONTCLAIREAU;MANSLE LES FONTAINES;45.879121265,0.173133971
11134;FAJAC LA RELENQUE;11410;;FAJAC LA RELENQUE;43.282872956,1.727467041
27644;TILLY;27510;;TILLY;49.141723538,1.527877849
16211;MARTHON;16380;;MARTHON;45.617345115,0.445731735
11137;FELINES TERMENES;11330;;FELINES TERMENES;42.984776122,2.614687275
27646;LE TORPT;27210;;LE TORPT;49.337480446,0.381829617
16216;MERIGNAC;16200;;MERIGNAC;45.696166804,-0.07099172
11144;FITOU;11510;;FITOU;42.895862273,2.966127513
27650;TOURNEDOS BOIS HUBERT;27180;;TOURNEDOS BOIS HUBERT;49.07346886,0.987148652
16217;MERPINS;16100;;MERPINS;45.670088793,-0.37221272
11148;FONTCOUVERTE;11700;;FONTCOUVERTE;43.167768811,2.685956005
27658;LE TREMBLAY OMONVILLE;27110;;LE TREMBLAY OMONVILLE;49.120810178,0.914374062
16223;MONTBRON;16220;;MONTBRON;45.667447001,0.504080814
11151;FONTIES D AUDE;11800;;FONTIES D AUDE;43.187559871,2.456950225
27663;LE TRONCQ;27110;;LE TRONCQ;49.192960628,0.91741733
